report_id,district,soil_type_declared,area_acres,ph_mean,ph_range_low,ph_range_high,ph_confidence_pct,nitrogen_level,nitrogen_confidence_pct,potassium_level,potassium_confidence_pct,phosphorus_level,organic_carbon_level,organic_carbon_confidence_pct,overall_confidence_pct,elevation_m,terrain_slope_pct,report_type
5957,Vellore,Red Sandy Loam,5.13,7.57,7.32,7.82,87.4,Medium,62.4,Medium,56.6,Not available (SoilGrids does not model phosphorus),High,30.6,59.2,407.5,1.1,preliminary
5958,Coimbatore,Black Clay Loam,8.18,7.32,7.07,7.57,87.3,Medium,45.8,Medium,46.0,Not available (SoilGrids does not model phosphorus),Medium,63.3,60.6,252.5,1.1,preliminary
5959,Madurai,Coastal Alluvial,5.73,6.71,6.46,6.96,85.6,Medium,59.8,Medium,41.2,Not available (SoilGrids does not model phosphorus),High,59.1,61.4,331.0,7.9,preliminary
5960,Tirunelveli,Black Cotton Soil,9.92,6.96,6.71,7.21,89.2,Medium,58.6,Medium,43.0,Not available (SoilGrids does not model phosphorus),Medium,42.6,58.4,192.1,0.4,preliminary
5961,Trichy,Alluvial Clay,8.54,6.51,6.26,6.76,86.3,Medium,48.1,Medium,48.4,Not available (SoilGrids does not model phosphorus),Medium,63.6,61.6,616.1,4.4,preliminary
5962,Madurai,Red Loam,5.37,7.35,7.1,7.6,88.6,High,49.8,Medium,59.6,Not available (SoilGrids does not model phosphorus),Medium,46.7,61.2,514.3,3.8,preliminary
5963,Madurai,Red Sandy Loam,7.46,6.36,6.11,6.61,88.0,Medium,53.1,Medium,35.8,Not available (SoilGrids does not model phosphorus),Medium,51.4,57.1,507.5,0.2,preliminary
5964,Nilgiris,Black Clay Loam,2.12,6.6,6.35,6.85,89.1,High,51.0,Medium,53.3,Not available (SoilGrids does not model phosphorus),High,34.2,56.9,779.9,3.5,preliminary
5965,Madurai,Lateritic Hill Soil,7.14,7.22,6.97,7.47,92.7,High,51.7,Medium,46.2,Not available (SoilGrids does not model phosphorus),Medium,59.2,62.4,467.4,8.3,preliminary
5966,Thanjavur,Alluvial Clay,3.96,7.4,7.15,7.65,87.7,Medium,67.9,Medium,41.3,Not available (SoilGrids does not model phosphorus),High,45.1,60.5,305.2,0.1,preliminary
5967,Madurai,Black Clay Loam,9.85,6.83,6.58,7.08,86.9,Medium,67.6,Medium,40.6,Not available (SoilGrids does not model phosphorus),Medium,39.2,58.6,567.2,1.8,preliminary
5968,Nagapattinam,Black Cotton Soil,9.85,7.15,6.9,7.4,88.2,Low,49.0,Low,46.9,Not available (SoilGrids does not model phosphorus),Low,48.0,58.0,251.1,4.0,preliminary
5969,Madurai,Black Clay Loam,7.97,7.05,6.8,7.3,88.8,Medium,61.6,Medium,56.7,Not available (SoilGrids does not model phosphorus),Medium,65.3,68.1,483.4,2.7,preliminary
5970,Coimbatore,Black Clay Loam,2.46,6.31,6.06,6.56,86.3,Medium,70.6,Medium,41.7,Not available (SoilGrids does not model phosphorus),High,42.5,60.3,321.7,1.5,preliminary
5971,Madurai,Black Clay Loam,8.2,6.98,6.73,7.23,88.2,Low,63.3,Medium,64.1,Not available (SoilGrids does not model phosphorus),High,42.9,64.6,204.7,3.7,preliminary
5972,Nilgiris,Black Clay Loam,4.12,7.3,7.05,7.55,90.3,Medium,55.1,Medium,45.5,Not available (SoilGrids does not model phosphorus),Medium,53.8,61.2,584.8,6.1,preliminary
5973,Nilgiris,Black Cotton Soil,1.81,6.62,6.37,6.87,91.2,Medium,66.3,Medium,46.2,Not available (SoilGrids does not model phosphorus),Medium,44.5,62.0,549.1,0.6,preliminary
5974,Madurai,Black Cotton Soil,6.6,6.95,6.7,7.2,87.7,Medium,58.2,Medium,50.8,Not available (SoilGrids does not model phosphorus),High,56.0,63.2,410.2,2.5,preliminary
5975,Tirunelveli,Red Loam,8.11,6.6,6.35,6.85,86.2,Low,52.7,Medium,49.3,Not available (SoilGrids does not model phosphorus),Medium,53.5,60.4,210.0,1.4,preliminary
5976,Krishnagiri,Black Clay Loam,4.25,6.56,6.31,6.81,87.8,Medium,75.1,Medium,54.2,Not available (SoilGrids does not model phosphorus),Medium,44.4,65.4,584.2,0.1,preliminary
5977,Krishnagiri,Coastal Alluvial,6.94,6.63,6.38,6.88,90.9,Medium,70.9,Medium,50.0,Not available (SoilGrids does not model phosphorus),Medium,61.5,68.3,127.5,1.8,preliminary
5978,Trichy,Black Cotton Soil,5.54,6.8,6.55,7.05,85.7,Medium,60.7,Medium,50.2,Not available (SoilGrids does not model phosphorus),High,60.3,64.2,355.7,0.5,preliminary
5979,Madurai,Coastal Alluvial,8.44,6.22,5.97,6.47,91.9,High,66.0,Medium,45.3,Not available (SoilGrids does not model phosphorus),High,47.7,62.7,673.4,0.3,preliminary
5980,Coimbatore,Coastal Alluvial,8.83,7.05,6.8,7.3,92.7,Medium,45.7,Medium,46.8,Not available (SoilGrids does not model phosphorus),Low,26.6,53.0,150.4,2.6,preliminary
5981,Trichy,Alluvial Clay,5.32,6.46,6.21,6.71,87.7,High,61.6,Medium,48.6,Not available (SoilGrids does not model phosphorus),Medium,57.7,63.9,355.5,1.3,preliminary
5982,Vellore,Lateritic Hill Soil,8.47,5.73,5.48,5.98,85.1,Medium,62.8,Medium,48.9,Not available (SoilGrids does not model phosphorus),Medium,64.0,65.2,663.6,6.0,preliminary
5983,Kovilpatti,Coastal Alluvial,9.96,7.48,7.23,7.73,91.0,Medium,67.1,Medium,42.5,Not available (SoilGrids does not model phosphorus),Medium,37.8,59.6,427.5,0.3,preliminary
5984,Trichy,Coastal Alluvial,0.92,6.32,6.07,6.57,84.5,Low,74.1,Low,46.0,Not available (SoilGrids does not model phosphorus),Low,46.2,62.7,294.4,4.3,preliminary
5985,Nilgiris,Red Sandy Loam,7.68,7.14,6.89,7.39,85.4,Medium,64.0,High,35.0,Not available (SoilGrids does not model phosphorus),Medium,49.3,58.4,185.3,2.3,preliminary
5986,Madurai,Alluvial Clay,8.32,7.48,7.23,7.73,87.9,Medium,72.2,Medium,51.9,Not available (SoilGrids does not model phosphorus),High,66.4,69.6,520.1,4.3,preliminary
5987,Kovilpatti,Black Cotton Soil,5.45,5.5,5.25,5.75,86.1,Medium,55.9,Medium,45.0,Not available (SoilGrids does not model phosphorus),Medium,31.3,54.6,465.4,0.6,preliminary
5988,Vellore,Red Loam,3.52,7.75,7.5,8.0,87.5,Low,60.1,Medium,38.5,Not available (SoilGrids does not model phosphorus),Medium,32.5,54.6,101.8,3.4,preliminary
5989,Nilgiris,Lateritic Hill Soil,6.27,6.3,6.05,6.55,85.1,Medium,55.1,Low,56.4,Not available (SoilGrids does not model phosphorus),High,23.5,55.0,618.9,13.3,preliminary
5990,Trichy,Red Sandy Loam,5.24,6.62,6.37,6.87,86.4,Medium,63.4,Medium,56.2,Not available (SoilGrids does not model phosphorus),Medium,32.6,59.6,557.0,0.4,preliminary
5991,Madurai,Red Sandy Loam,8.54,5.84,5.59,6.09,86.6,High,61.0,Medium,47.3,Not available (SoilGrids does not model phosphorus),Medium,38.9,58.4,364.8,3.8,preliminary
5992,Thanjavur,Lateritic Hill Soil,6.25,5.86,5.61,6.11,88.8,Medium,62.5,Medium,55.4,Not available (SoilGrids does not model phosphorus),Medium,43.5,62.6,203.4,3.0,preliminary
5993,Trichy,Alluvial Clay,3.71,6.73,6.48,6.98,87.6,Medium,59.1,Medium,48.8,Not available (SoilGrids does not model phosphorus),Medium,60.5,64.0,248.3,15.5,preliminary
5994,Trichy,Red Sandy Loam,9.19,5.86,5.61,6.11,83.3,Medium,56.4,Medium,48.4,Not available (SoilGrids does not model phosphorus),Low,46.3,58.6,659.7,10.8,preliminary
5995,Kovilpatti,Red Sandy Loam,4.38,6.71,6.46,6.96,89.8,High,49.1,Medium,45.3,Not available (SoilGrids does not model phosphorus),Low,45.5,57.4,708.8,8.1,preliminary
5996,Krishnagiri,Black Clay Loam,6.51,5.75,5.5,6.0,88.2,Medium,62.5,Medium,47.9,Not available (SoilGrids does not model phosphorus),Medium,62.0,65.1,98.5,4.4,preliminary
5997,Madurai,Coastal Alluvial,7.02,6.42,6.17,6.67,83.9,Medium,62.8,Low,53.3,Not available (SoilGrids does not model phosphorus),Medium,45.6,61.4,389.6,4.7,preliminary
5998,Krishnagiri,Red Sandy Loam,4.37,6.75,6.5,7.0,89.7,Medium,59.0,High,37.6,Not available (SoilGrids does not model phosphorus),Medium,47.5,58.4,187.1,0.6,preliminary
5999,Madurai,Red Sandy Loam,5.11,6.37,6.12,6.62,87.6,Medium,66.0,Medium,51.8,Not available (SoilGrids does not model phosphorus),High,43.9,62.3,116.5,1.6,preliminary
6000,Nagapattinam,Lateritic Hill Soil,2.5,6.18,5.93,6.43,92.5,Medium,62.0,High,51.9,Not available (SoilGrids does not model phosphorus),Medium,37.7,61.0,411.0,2.8,preliminary
6001,Coimbatore,Black Cotton Soil,9.12,7.36,7.11,7.61,88.0,Medium,65.9,Low,41.7,Not available (SoilGrids does not model phosphorus),High,31.6,56.8,445.8,1.5,preliminary
6002,Vellore,Red Loam,1.24,7.16,6.91,7.41,91.8,Medium,72.2,Medium,41.8,Not available (SoilGrids does not model phosphorus),Low,29.7,58.9,355.6,0.3,preliminary
6003,Trichy,Red Loam,2.86,6.59,6.34,6.84,85.5,Medium,52.7,Medium,49.5,Not available (SoilGrids does not model phosphorus),Low,34.8,55.6,443.2,4.6,preliminary
6004,Thanjavur,Coastal Alluvial,2.53,6.75,6.5,7.0,87.2,Medium,46.8,Medium,46.4,Not available (SoilGrids does not model phosphorus),Medium,43.0,55.8,625.3,0.1,preliminary
6005,Kovilpatti,Black Clay Loam,9.34,7.16,6.91,7.41,93.6,Medium,54.5,High,49.2,Not available (SoilGrids does not model phosphorus),Medium,35.3,58.1,227.8,2.4,preliminary
6006,Vellore,Black Clay Loam,9.31,5.94,5.69,6.19,85.8,Medium,48.8,Medium,37.8,Not available (SoilGrids does not model phosphorus),Medium,53.7,56.5,108.6,1.6,preliminary
6007,Madurai,Coastal Alluvial,7.92,6.79,6.54,7.04,90.0,Medium,72.1,High,59.0,Not available (SoilGrids does not model phosphorus),Low,29.4,62.6,321.3,0.9,preliminary
6008,Vellore,Red Sandy Loam,1.77,7.44,7.19,7.69,89.4,Medium,68.5,Medium,43.4,Not available (SoilGrids does not model phosphorus),Medium,41.6,60.7,609.0,0.9,preliminary
6009,Kovilpatti,Coastal Alluvial,4.39,6.58,6.33,6.83,86.7,Medium,48.1,High,54.2,Not available (SoilGrids does not model phosphorus),Medium,39.2,57.0,699.8,7.1,preliminary
6010,Vellore,Coastal Alluvial,5.86,7.22,6.97,7.47,86.6,Medium,41.6,Medium,57.5,Not available (SoilGrids does not model phosphorus),Medium,35.4,55.3,504.5,0.7,preliminary
6011,Nilgiris,Lateritic Hill Soil,7.63,5.74,5.49,5.99,83.8,Medium,64.7,Medium,57.0,Not available (SoilGrids does not model phosphorus),Medium,35.5,60.2,51.6,4.8,preliminary
6012,Madurai,Coastal Alluvial,6.42,5.89,5.64,6.14,87.2,Low,56.9,Medium,57.9,Not available (SoilGrids does not model phosphorus),High,65.2,66.8,554.7,6.7,preliminary
6013,Kovilpatti,Red Sandy Loam,6.54,7.46,7.21,7.71,88.2,Medium,63.3,Medium,53.1,Not available (SoilGrids does not model phosphorus),Low,44.2,62.2,763.8,3.4,preliminary
6014,Krishnagiri,Red Loam,8.93,6.55,6.3,6.8,84.5,High,47.0,Medium,50.1,Not available (SoilGrids does not model phosphorus),Medium,56.6,59.6,312.6,0.4,preliminary
6015,Krishnagiri,Red Sandy Loam,9.25,6.49,6.24,6.74,89.8,High,61.5,Medium,57.1,Not available (SoilGrids does not model phosphorus),Medium,50.9,64.8,354.1,5.1,preliminary
6016,Vellore,Coastal Alluvial,4.98,7.55,7.3,7.8,87.5,Medium,43.2,Medium,55.9,Not available (SoilGrids does not model phosphorus),Medium,59.7,61.6,158.2,0.9,preliminary
6017,Tirunelveli,Red Sandy Loam,2.48,7.14,6.89,7.39,84.6,Medium,52.8,Low,49.6,Not available (SoilGrids does not model phosphorus),High,61.2,62.0,239.0,4.1,preliminary
6018,Nagapattinam,Alluvial Clay,3.35,7.02,6.77,7.27,84.9,Medium,57.9,Medium,50.7,Not available (SoilGrids does not model phosphorus),Medium,50.8,61.1,96.5,5.7,preliminary
6019,Madurai,Alluvial Clay,9.66,7.64,7.39,7.89,91.2,Medium,65.8,Medium,44.0,Not available (SoilGrids does not model phosphorus),Medium,43.3,61.1,91.9,14.4,preliminary
6020,Kovilpatti,Red Sandy Loam,6.22,7.23,6.98,7.48,87.6,Medium,72.6,Low,47.0,Not available (SoilGrids does not model phosphorus),Medium,50.2,64.4,135.3,3.3,preliminary
6021,Nagapattinam,Red Loam,8.97,6.11,5.86,6.36,88.9,Medium,64.9,Medium,52.5,Not available (SoilGrids does not model phosphorus),Low,36.0,60.6,471.6,7.9,preliminary
6022,Nagapattinam,Black Cotton Soil,3.47,6.11,5.86,6.36,86.9,Medium,62.5,Medium,39.0,Not available (SoilGrids does not model phosphorus),Medium,30.9,54.8,704.2,2.1,preliminary
6023,Tirunelveli,Alluvial Clay,3.85,6.4,6.15,6.65,90.6,Medium,66.5,Medium,48.5,Not available (SoilGrids does not model phosphorus),Medium,51.5,64.3,568.2,0.7,preliminary
6024,Trichy,Alluvial Clay,4.44,6.34,6.09,6.59,84.7,Medium,71.0,Medium,42.4,Not available (SoilGrids does not model phosphorus),High,50.5,62.2,552.5,2.1,preliminary
6025,Nilgiris,Black Clay Loam,4.97,7.86,7.61,8.11,92.9,Low,52.9,Medium,46.5,Not available (SoilGrids does not model phosphorus),High,44.0,59.1,562.5,1.8,preliminary
6026,Thanjavur,Black Cotton Soil,6.92,8.03,7.78,8.28,86.8,Medium,75.4,Medium,62.7,Not available (SoilGrids does not model phosphorus),High,30.2,63.8,583.3,1.1,preliminary
6027,Madurai,Red Loam,1.73,6.98,6.73,7.23,86.4,Medium,64.2,Medium,52.8,Not available (SoilGrids does not model phosphorus),Medium,40.4,61.0,37.8,1.1,preliminary
6028,Coimbatore,Black Cotton Soil,4.94,7.06,6.81,7.31,86.6,Medium,60.1,High,58.8,Not available (SoilGrids does not model phosphorus),Low,33.8,59.8,414.1,1.5,preliminary
6029,Tirunelveli,Red Loam,5.73,6.05,5.8,6.3,86.2,Medium,61.4,Low,46.8,Not available (SoilGrids does not model phosphorus),Medium,47.8,60.6,389.1,1.2,preliminary
6030,Nilgiris,Red Sandy Loam,0.68,8.2,7.95,8.45,94.7,Medium,58.8,Medium,56.3,Not available (SoilGrids does not model phosphorus),Medium,25.6,58.8,200.5,3.1,preliminary
6031,Vellore,Red Loam,0.93,6.78,6.53,7.03,83.5,High,63.0,Medium,59.2,Not available (SoilGrids does not model phosphorus),Medium,60.4,66.5,48.6,0.7,preliminary
6032,Madurai,Alluvial Clay,3.86,7.07,6.82,7.32,93.3,Medium,65.7,Medium,41.5,Not available (SoilGrids does not model phosphorus),Medium,23.1,55.9,273.2,1.6,preliminary
6033,Nagapattinam,Coastal Alluvial,3.51,6.8,6.55,7.05,88.5,Medium,48.9,Medium,45.0,Not available (SoilGrids does not model phosphorus),High,44.6,56.8,213.3,2.8,preliminary
6034,Trichy,Black Clay Loam,3.67,7.23,6.98,7.48,87.7,Medium,63.1,Medium,37.0,Not available (SoilGrids does not model phosphorus),Medium,48.7,59.1,596.0,1.4,preliminary
6035,Thanjavur,Red Sandy Loam,2.98,7.36,7.11,7.61,87.9,Medium,69.5,Medium,48.3,Not available (SoilGrids does not model phosphorus),High,37.4,60.8,331.2,5.9,preliminary
6036,Tirunelveli,Red Loam,9.43,6.72,6.47,6.97,90.9,High,64.9,Medium,43.0,Not available (SoilGrids does not model phosphorus),High,43.2,60.5,749.6,9.4,preliminary
6037,Krishnagiri,Red Loam,1.17,6.86,6.61,7.11,85.0,High,46.5,Medium,36.3,Not available (SoilGrids does not model phosphorus),Low,52.3,55.0,663.3,0.3,preliminary
6038,Nagapattinam,Lateritic Hill Soil,2.63,6.94,6.69,7.19,84.2,Medium,69.6,High,47.7,Not available (SoilGrids does not model phosphorus),Medium,27.7,57.3,625.4,0.4,preliminary
6039,Nilgiris,Red Loam,7.73,6.3,6.05,6.55,89.4,Medium,72.2,Medium,43.0,Not available (SoilGrids does not model phosphorus),Medium,60.0,66.2,28.4,11.5,preliminary
6040,Tirunelveli,Coastal Alluvial,3.7,6.33,6.08,6.58,91.7,Medium,55.3,Medium,45.7,Not available (SoilGrids does not model phosphorus),Medium,46.9,59.9,274.3,8.5,preliminary
6041,Coimbatore,Lateritic Hill Soil,6.0,7.62,7.37,7.87,88.1,Medium,49.7,Medium,51.3,Not available (SoilGrids does not model phosphorus),Medium,38.8,57.0,521.8,2.2,preliminary
6042,Kovilpatti,Alluvial Clay,8.29,6.38,6.13,6.63,83.6,High,49.7,Medium,52.5,Not available (SoilGrids does not model phosphorus),Medium,55.7,60.4,391.1,1.1,preliminary
6043,Nagapattinam,Red Loam,4.65,6.94,6.69,7.19,87.3,Medium,63.2,Low,47.0,Not available (SoilGrids does not model phosphorus),Medium,56.3,63.4,735.3,0.6,preliminary
6044,Coimbatore,Black Clay Loam,6.78,6.58,6.33,6.83,87.8,Medium,47.6,Medium,53.1,Not available (SoilGrids does not model phosphorus),Medium,39.0,56.9,206.9,1.6,preliminary
6045,Nagapattinam,Lateritic Hill Soil,2.61,6.63,6.38,6.88,83.6,Medium,62.5,Medium,62.2,Not available (SoilGrids does not model phosphorus),Medium,39.3,61.9,356.8,1.6,preliminary
6046,Madurai,Coastal Alluvial,8.81,6.21,5.96,6.46,87.5,High,66.1,Medium,47.5,Not available (SoilGrids does not model phosphorus),Medium,49.9,62.8,49.9,7.4,preliminary
6047,Thanjavur,Lateritic Hill Soil,9.73,6.29,6.04,6.54,86.8,Medium,60.4,Medium,42.0,Not available (SoilGrids does not model phosphorus),Medium,31.1,55.1,757.2,3.5,preliminary
6048,Vellore,Black Clay Loam,1.78,5.91,5.66,6.16,87.0,Medium,70.7,Medium,50.2,Not available (SoilGrids does not model phosphorus),High,30.8,59.7,54.8,1.4,preliminary
6049,Nagapattinam,Lateritic Hill Soil,7.19,7.44,7.19,7.69,86.9,Medium,48.6,Medium,37.3,Not available (SoilGrids does not model phosphorus),Low,56.9,57.4,345.5,2.0,preliminary
6050,Tirunelveli,Red Sandy Loam,5.18,7.36,7.11,7.61,86.3,High,55.6,Low,40.5,Not available (SoilGrids does not model phosphorus),High,48.7,57.8,452.8,5.2,preliminary
6051,Krishnagiri,Red Loam,5.37,6.28,6.03,6.53,85.6,Medium,53.7,Medium,49.2,Not available (SoilGrids does not model phosphorus),Medium,46.1,58.6,684.7,2.7,preliminary
6052,Krishnagiri,Red Loam,5.5,6.63,6.38,6.88,87.5,Medium,62.9,Low,51.7,Not available (SoilGrids does not model phosphorus),High,46.9,62.2,366.0,1.5,preliminary
6053,Coimbatore,Black Clay Loam,2.09,6.95,6.7,7.2,91.5,Medium,52.8,Medium,56.8,Not available (SoilGrids does not model phosphorus),Medium,42.6,60.9,791.6,0.5,preliminary
6054,Tirunelveli,Lateritic Hill Soil,1.22,6.89,6.64,7.14,90.0,Medium,61.7,Low,64.7,Not available (SoilGrids does not model phosphorus),High,42.3,64.7,357.3,0.3,preliminary
6055,Vellore,Alluvial Clay,5.84,6.98,6.73,7.23,84.7,Medium,60.7,Medium,49.9,Not available (SoilGrids does not model phosphorus),High,43.6,59.7,662.6,5.3,preliminary
6056,Nilgiris,Red Sandy Loam,2.9,7.08,6.83,7.33,87.7,Medium,67.6,Low,55.7,Not available (SoilGrids does not model phosphorus),Medium,35.4,61.6,566.4,3.8,preliminary
6057,Nilgiris,Alluvial Clay,7.27,7.13,6.88,7.38,84.1,Medium,54.8,Low,51.3,Not available (SoilGrids does not model phosphorus),Low,42.2,58.1,122.5,0.8,preliminary
6058,Trichy,Black Cotton Soil,3.79,6.99,6.74,7.24,89.2,Medium,46.6,High,42.4,Not available (SoilGrids does not model phosphorus),Medium,36.9,53.8,575.8,11.5,preliminary
6059,Kovilpatti,Black Clay Loam,1.03,5.98,5.73,6.23,89.4,Medium,62.3,Medium,46.8,Not available (SoilGrids does not model phosphorus),High,25.6,56.0,235.8,10.7,preliminary
6060,Trichy,Alluvial Clay,2.01,7.26,7.01,7.51,92.3,Medium,64.7,Medium,40.0,Not available (SoilGrids does not model phosphorus),Medium,41.7,59.7,789.7,1.3,preliminary
6061,Coimbatore,Black Clay Loam,7.84,6.31,6.06,6.56,88.0,Low,74.7,Medium,39.7,Not available (SoilGrids does not model phosphorus),Medium,44.5,61.7,676.5,0.6,preliminary
6062,Vellore,Lateritic Hill Soil,6.96,6.32,6.07,6.57,83.5,Medium,62.9,Medium,59.9,Not available (SoilGrids does not model phosphorus),Medium,47.5,63.4,436.1,1.6,preliminary
6063,Vellore,Black Cotton Soil,3.06,7.02,6.77,7.27,88.8,Medium,48.9,Medium,43.2,Not available (SoilGrids does not model phosphorus),Low,22.8,50.9,126.5,2.9,preliminary
6064,Nilgiris,Alluvial Clay,2.83,7.37,7.12,7.62,91.3,Low,63.5,High,56.5,Not available (SoilGrids does not model phosphorus),Low,45.1,64.1,98.0,3.1,preliminary
6065,Vellore,Black Cotton Soil,8.53,5.89,5.64,6.14,86.1,High,61.9,Low,58.8,Not available (SoilGrids does not model phosphorus),Low,35.2,60.5,278.9,0.1,preliminary
6066,Tirunelveli,Red Loam,5.52,7.44,7.19,7.69,91.9,Low,54.4,Medium,53.1,Not available (SoilGrids does not model phosphorus),Low,59.2,64.6,510.3,1.8,preliminary
6067,Madurai,Lateritic Hill Soil,2.98,6.36,6.11,6.61,82.6,Medium,41.0,Medium,41.0,Not available (SoilGrids does not model phosphorus),Medium,43.7,52.1,231.3,1.2,preliminary
6068,Krishnagiri,Red Loam,7.04,6.89,6.64,7.14,87.6,Medium,75.9,Medium,51.4,Not available (SoilGrids does not model phosphorus),Medium,48.9,66.0,578.2,2.1,preliminary
6069,Vellore,Alluvial Clay,4.61,6.61,6.36,6.86,90.6,High,54.4,Medium,53.4,Not available (SoilGrids does not model phosphorus),Medium,52.1,62.6,387.8,1.6,preliminary
6070,Madurai,Alluvial Clay,4.32,7.52,7.27,7.77,91.8,Medium,44.0,Medium,43.5,Not available (SoilGrids does not model phosphorus),Medium,26.5,51.4,98.0,8.0,preliminary
6071,Trichy,Alluvial Clay,4.52,6.67,6.42,6.92,87.9,Medium,67.4,High,51.7,Not available (SoilGrids does not model phosphorus),Medium,43.1,62.5,74.4,4.6,preliminary
6072,Tirunelveli,Black Clay Loam,4.82,6.2,5.95,6.45,88.5,Medium,52.7,High,49.5,Not available (SoilGrids does not model phosphorus),High,52.8,60.9,178.3,2.8,preliminary
6073,Vellore,Red Loam,3.49,8.04,7.79,8.29,86.8,Medium,55.2,Medium,42.2,Not available (SoilGrids does not model phosphorus),Low,58.6,60.7,127.2,2.1,preliminary
6074,Nilgiris,Alluvial Clay,7.12,6.93,6.68,7.18,85.8,Medium,64.3,Medium,54.2,Not available (SoilGrids does not model phosphorus),High,42.8,61.8,254.9,3.8,preliminary
6075,Nilgiris,Black Cotton Soil,4.23,7.36,7.11,7.61,88.5,Low,51.3,Medium,52.4,Not available (SoilGrids does not model phosphorus),Low,46.5,59.7,669.9,0.1,preliminary
6076,Tirunelveli,Lateritic Hill Soil,4.41,6.4,6.15,6.65,89.4,Medium,50.9,Medium,43.2,Not available (SoilGrids does not model phosphorus),Medium,34.4,54.5,112.1,3.8,preliminary
6077,Kovilpatti,Red Sandy Loam,4.62,7.02,6.77,7.27,88.5,Medium,66.7,Low,52.8,Not available (SoilGrids does not model phosphorus),Medium,29.4,59.4,627.5,0.5,preliminary
6078,Krishnagiri,Lateritic Hill Soil,2.76,6.84,6.59,7.09,89.0,High,60.2,Medium,48.8,Not available (SoilGrids does not model phosphorus),Medium,47.3,61.3,593.0,5.2,preliminary
6079,Nilgiris,Black Cotton Soil,8.1,6.86,6.61,7.11,90.8,Medium,71.2,Medium,41.1,Not available (SoilGrids does not model phosphorus),Medium,49.9,63.2,257.3,0.7,preliminary
6080,Madurai,Red Loam,7.41,7.93,7.68,8.18,90.0,Medium,61.7,Medium,47.5,Not available (SoilGrids does not model phosphorus),Medium,37.1,59.1,236.5,0.3,preliminary
6081,Trichy,Black Cotton Soil,9.42,6.98,6.73,7.23,89.5,Medium,66.4,Medium,52.5,Not available (SoilGrids does not model phosphorus),Low,44.5,63.2,594.5,1.1,preliminary
6082,Krishnagiri,Alluvial Clay,7.08,5.54,5.29,5.79,82.2,Medium,55.8,High,57.9,Not available (SoilGrids does not model phosphorus),Medium,49.5,61.4,27.8,3.4,preliminary
6083,Madurai,Coastal Alluvial,9.84,6.94,6.69,7.19,89.6,Medium,44.2,Medium,55.2,Not available (SoilGrids does not model phosphorus),Medium,32.6,55.4,667.2,0.4,preliminary
6084,Vellore,Black Cotton Soil,6.8,6.58,6.33,6.83,84.0,Medium,50.6,Medium,52.9,Not available (SoilGrids does not model phosphorus),Medium,41.6,57.3,120.3,2.3,preliminary
